sample_code_x,detection_items,department,order_date,order_num,report_date,conclusion,receive_date,sample_code_format,infer_receive_date,create_time,sample_date,random_num_x,event_flight,id,Unnamed: 0,date,code,gene_name,file_name,path,sample_code_y,random_num_y,data_num,sample_code
ZBAD2021-52,飞鸟残骸鉴定（常规）,北京大兴国际机场,2021.04.19,SEQ2021042266562,2021.04.22,,2021.04.22,ZBAD2021-52,2021-04-22,2021.04.22,2021.04.22,66562,MF8596,1932.0,2266.0,20210420.0,ZBAD,COI-1,ZBAD2021-52_COI-1_C3625.COI-1-bird-F.W104270620.seq,bird_strike/20210420&0422萧山机场2个&北京大兴机场9个检测结果/测序结果/COI-1/ZBAD2021-52_COI-1_C3625.COI-1-bird-F.W104270620.seq,ZBAD2021-52,49250.0,ZBADCOI-12021042049250,ZBAD2021-52
ZBAD2021-52,飞鸟残骸鉴定（常规）,北京大兴国际机场,2021.04.19,SEQ2021042266562,2021.04.22,,2021.04.22,ZBAD2021-52,2021-04-22,2021.04.22,2021.04.22,66562,MF8596,1932.0,2271.0,20210420.0,ZBAD,cytb,ZBAD2021-52_L14995-H16065_C3625.L14995.W104260879.seq,bird_strike/20210420&0422萧山机场2个&北京大兴机场9个检测结果/测序结果/Cytb/良好/ZBAD2021-52_L14995-H16065_C3625.L14995.W104260879.seq,ZBAD2021-52,12491.0,ZBADcytb2021042012491,ZBAD2021-52
ZBAD2021-53,飞鸟残骸鉴定（常规）,北京大兴国际机场,2021.04.19,SEQ2021042235742,2021.04.22,,2021.04.22,ZBAD2021-53,2021-04-22,2021.04.22,2021.04.22,35742,CZ8886,1933.0,2258.0,20210420.0,ZBAD,COI-1,ZBAD2021-53_COI-1_C3625.COI-1-bird-F.W104260884.seq,bird_strike/20210420&0422萧山机场2个&北京大兴机场9个检测结果/测序结果/COI-1/ZBAD2021-53_COI-1_C3625.COI-1-bird-F.W104260884.seq,ZBAD2021-53,37237.0,ZBADCOI-12021042037237,ZBAD2021-53
ZBAD2021-53,飞鸟残骸鉴定（常规）,北京大兴国际机场,2021.04.19,SEQ2021042235742,2021.04.22,,2021.04.22,ZBAD2021-53,2021-04-22,2021.04.22,2021.04.22,35742,CZ8886,1933.0,2273.0,20210420.0,ZBAD,cytb,ZBAD2021-53_L14995-H16065_C3625.L14995.W104260883.seq,bird_strike/20210420&0422萧山机场2个&北京大兴机场9个检测结果/测序结果/Cytb/良好/ZBAD2021-53_L14995-H16065_C3625.L14995.W104260883.seq,ZBAD2021-53,37345.0,ZBADcytb2021042037345,ZBAD2021-53
ZBAD2021-54,飞鸟残骸鉴定（常规）,北京大兴国际机场,2021.04.19,SEQ2021042247475,2021.04.22,,2021.04.22,ZBAD2021-54,2021-04-22,2021.04.22,2021.04.22,47475,CZ8882,1934.0,2259.0,20210420.0,ZBAD,COI-1,ZBAD2021-54_COI-1_C3625.COI-1-bird-F.W104270631.seq,bird_strike/20210420&0422萧山机场2个&北京大兴机场9个检测结果/测序结果/COI-1/ZBAD2021-54_COI-1_C3625.COI-1-bird-F.W104270631.seq,ZBAD2021-54,67664.0,ZBADCOI-12021042067664,ZBAD2021-54
ZBAD2021-54,飞鸟残骸鉴定（常规）,北京大兴国际机场,2021.04.19,SEQ2021042247475,2021.04.22,,2021.04.22,ZBAD2021-54,2021-04-22,2021.04.22,2021.04.22,47475,CZ8882,1934.0,2274.0,20210420.0,ZBAD,cytb,ZBAD2021-54_L14995-H16065_C3625.L14995.W104260887.seq,bird_strike/20210420&0422萧山机场2个&北京大兴机场9个检测结果/测序结果/Cytb/双峰/ZBAD2021-54_L14995-H16065_C3625.L14995.W104260887.seq,ZBAD2021-54,56568.0,ZBADcytb2021042056568,ZBAD2021-54
ZBAD2021-55,飞鸟残骸鉴定（常规）,北京大兴国际机场,2021.04.19,SEQ2021042271505,2021.04.22,,2021.04.22,ZBAD2021-55,2021-04-22,2021.04.22,2021.04.22,71505,KN5516,1935.0,2265.0,20210420.0,ZBAD,COI-1,ZBAD2021-55_COI-1_C3625.COI-1-bird-F.W104260890.seq,bird_strike/20210420&0422萧山机场2个&北京大兴机场9个检测结果/测序结果/COI-1/ZBAD2021-55_COI-1_C3625.COI-1-bird-F.W104260890.seq,ZBAD2021-55,10886.0,ZBADCOI-12021042010886,ZBAD2021-55
ZBAD2021-56,飞鸟残骸鉴定（常规）,北京大兴国际机场,2021.04.19,SEQ2021042250584,2021.04.22,,2021.04.22,ZBAD2021-56,2021-04-22,2021.04.22,2021.04.22,50584,CZ6123,1936.0,2263.0,20210420.0,ZBAD,COI-1,ZBAD2021-56_COI-1_C3625.COI-1-bird-F.W104260860.seq,bird_strike/20210420&0422萧山机场2个&北京大兴机场9个检测结果/测序结果/COI-1/ZBAD2021-56_COI-1_C3625.COI-1-bird-F.W104260860.seq,ZBAD2021-56,20509.0,ZBADCOI-12021042020509,ZBAD2021-56
ZBAD2021-56,飞鸟残骸鉴定（常规）,北京大兴国际机场,2021.04.19,SEQ2021042250584,2021.04.22,,2021.04.22,ZBAD2021-56,2021-04-22,2021.04.22,2021.04.22,50584,CZ6123,1936.0,2267.0,20210420.0,ZBAD,cytb,ZBAD2021-56_L14995-H16065_C3625.L14995.W104260858.seq,bird_strike/20210420&0422萧山机场2个&北京大兴机场9个检测结果/测序结果/Cytb/良好/ZBAD2021-56_L14995-H16065_C3625.L14995.W104260858.seq,ZBAD2021-56,67162.0,ZBADcytb2021042067162,ZBAD2021-56
ZBAD2021-57,飞鸟残骸鉴定（常规）,北京大兴国际机场,2021.04.19,SEQ2021042237255,2021.04.22,,2021.04.22,ZBAD2021-57,2021-04-22,2021.04.22,2021.04.22,37255,CZ8880,1937.0,2261.0,20210420.0,ZBAD,COI-1,ZBAD2021-57_COI-1_C3625.COI-1-bird-F.W104260866.seq,bird_strike/20210420&0422萧山机场2个&北京大兴机场9个检测结果/测序结果/COI-1/ZBAD2021-57_COI-1_C3625.COI-1-bird-F.W104260866.seq,ZBAD2021-57,46262.0,ZBADCOI-12021042046262,ZBAD2021-57
ZBAD2021-57,飞鸟残骸鉴定（常规）,北京大兴国际机场,2021.04.19,SEQ2021042237255,2021.04.22,,2021.04.22,ZBAD2021-57,2021-04-22,2021.04.22,2021.04.22,37255,CZ8880,1937.0,2275.0,20210420.0,ZBAD,cytb,ZBAD2021-57_L14995-H16065_C3625.L14995.W104260864.seq,bird_strike/20210420&0422萧山机场2个&北京大兴机场9个检测结果/测序结果/Cytb/双峰/ZBAD2021-57_L14995-H16065_C3625.L14995.W104260864.seq,ZBAD2021-57,11492.0,ZBADcytb2021042011492,ZBAD2021-57
ZBAD2021-58,飞鸟残骸鉴定（常规）,北京大兴国际机场,2021.04.19,SEQ2021042231381,2021.04.22,,2021.04.22,ZBAD2021-58,2021-04-22,2021.04.22,2021.04.22,31381,CA8618,1938.0,2269.0,20210420.0,ZBAD,cytb,ZBAD2021-58_L14995-H16065_C3625.L14995.W104260870.seq,bird_strike/20210420&0422萧山机场2个&北京大兴机场9个检测结果/测序结果/Cytb/良好/ZBAD2021-58_L14995-H16065_C3625.L14995.W104260870.seq,ZBAD2021-58,62220.0,ZBADcytb2021042062220,ZBAD2021-58
ZSHC/2021/12,飞鸟残骸鉴定（加急）,杭州萧山国际机场,2021.04.25,SEQ2021042740812,2021.04.27,,2021.04.27,ZSHC-2021-12,2021-04-27,2021.04.27,2021.04.27,40812,CA4577,1939.0,1040.0,20210428.0,ZSHC,COI-1,ZSHC-2021-12_COI-1_C3637.COI-1-bird-R.W104290939.seq,bird_strike/20210428萧山机场1个样品检测结果/测序结果/COI-1/ZSHC-2021-12_COI-1_C3637.COI-1-bird-R.W104290939.seq,ZSHC-2021-12,20769.0,ZSHCCOI-12021042820769,ZSHC-2021-12
ZSHC/2021/12,飞鸟残骸鉴定（加急）,杭州萧山国际机场,2021.04.25,SEQ2021042740812,2021.04.27,,2021.04.27,ZSHC-2021-12,2021-04-27,2021.04.27,2021.04.27,40812,CA4577,1939.0,1041.0,20210428.0,ZSHC,COI-1,ZSHC-2021-12_COI-1_C3637.COI-1-bird-F.W104290938.seq,bird_strike/20210428萧山机场1个样品检测结果/测序结果/COI-1/ZSHC-2021-12_COI-1_C3637.COI-1-bird-F.W104290938.seq,ZSHC-2021-12,37806.0,ZSHCCOI-12021042837806,ZSHC-2021-12
ZSHC/2021/12,飞鸟残骸鉴定（加急）,杭州萧山国际机场,2021.04.25,SEQ2021042740812,2021.04.27,,2021.04.27,ZSHC-2021-12,2021-04-27,2021.04.27,2021.04.27,40812,CA4577,1939.0,1042.0,20210428.0,ZSHC,ND2,ZSHC-2021-12_ND2_C3637.H6313.W104281663.seq,bird_strike/20210428萧山机场1个样品检测结果/测序结果/ND2/ZSHC-2021-12_ND2_C3637.H6313.W104281663.seq,ZSHC-2021-12,34282.0,ZSHCND22021042834282,ZSHC-2021-12
ZSHC/2021/12,飞鸟残骸鉴定（加急）,杭州萧山国际机场,2021.04.25,SEQ2021042740812,2021.04.27,,2021.04.27,ZSHC-2021-12,2021-04-27,2021.04.27,2021.04.27,40812,CA4577,1939.0,1043.0,20210428.0,ZSHC,ND2,ZSHC-2021-12_ND2_C3637.L5219.W104281662.seq,bird_strike/20210428萧山机场1个样品检测结果/测序结果/ND2/ZSHC-2021-12_ND2_C3637.L5219.W104281662.seq,ZSHC-2021-12,81000.0,ZSHCND22021042881000,ZSHC-2021-12
ZSHC/2021/12,飞鸟残骸鉴定（加急）,杭州萧山国际机场,2021.04.25,SEQ2021042740812,2021.04.27,,2021.04.27,ZSHC-2021-12,2021-04-27,2021.04.27,2021.04.27,40812,CA4577,1939.0,1044.0,20210428.0,ZSHC,cytb,ZSHC-2021-12_L14995-H16065_C3637.L14995.W104281674.seq,bird_strike/20210428萧山机场1个样品检测结果/测序结果/Cytb/ZSHC-2021-12_L14995-H16065_C3637.L14995.W104281674.seq,ZSHC-2021-12,59084.0,ZSHCcytb2021042859084,ZSHC-2021-12
ZSHC/2021/12,飞鸟残骸鉴定（加急）,杭州萧山国际机场,2021.04.25,SEQ2021042740812,2021.04.27,,2021.04.27,ZSHC-2021-12,2021-04-27,2021.04.27,2021.04.27,40812,CA4577,1939.0,1045.0,20210428.0,ZSHC,cytb,ZSHC-2021-12_L14995-H16065_C3637.H16065.W104281675.seq,bird_strike/20210428萧山机场1个样品检测结果/测序结果/Cytb/ZSHC-2021-12_L14995-H16065_C3637.H16065.W104281675.seq,ZSHC-2021-12,94703.0,ZSHCcytb2021042894703,ZSHC-2021-12
ZSHC/2021/12,飞鸟残骸鉴定（加急）,杭州萧山国际机场,2021.04.25,SEQ2021042740812,2021.04.27,,2021.04.27,ZSHC-2021-12,2021-04-27,2021.04.27,2021.04.27,40812,CA4577,1939.0,1046.0,20210428.0,ZSHC,Vercytb,ZSHC-2021-12_Vercytb_C3637.Vercytb-R.W104281669.seq,bird_strike/20210428萧山机场1个样品检测结果/测序结果/Vercytb/ZSHC-2021-12_Vercytb_C3637.Vercytb-R.W104281669.seq,ZSHC-2021-12,90311.0,ZSHCVercytb2021042890311,ZSHC-2021-12
ZSHC/2021/12,飞鸟残骸鉴定（加急）,杭州萧山国际机场,2021.04.25,SEQ2021042740812,2021.04.27,,2021.04.27,ZSHC-2021-12,2021-04-27,2021.04.27,2021.04.27,40812,CA4577,1939.0,1047.0,20210428.0,ZSHC,Vercytb,ZSHC-2021-12_Vercytb_C3637.Vercytb-F.W104281668.seq,bird_strike/20210428萧山机场1个样品检测结果/测序结果/Vercytb/ZSHC-2021-12_Vercytb_C3637.Vercytb-F.W104281668.seq,ZSHC-2021-12,88346.0,ZSHCVercytb2021042888346,ZSHC-2021-12
pc8897,飞鸟残骸鉴定（常规）,重庆机场集团公司飞行区管理部,2021.04.25,SEQ2021042764349,2021.04.27,,2021.04.27,pc8897,2021-04-27,2021.04.27,2021.04.27,64349,发动机,1940.0,1020.0,20210425.0,pc,COI-1,pc8897_COI-1_C3643.COI-1-bird-F.W104290925.seq,bird_strike/20210425重庆机场17个样品结果/测序结果/COI-1/良好 10/pc8897_COI-1_C3643.COI-1-bird-F.W104290925.seq,pc8897,10266.0,pcCOI-12021042510266,pc8897
pc8897,飞鸟残骸鉴定（常规）,重庆机场集团公司飞行区管理部,2021.04.25,SEQ2021042764349,2021.04.27,,2021.04.27,pc8897,2021-04-27,2021.04.27,2021.04.27,64349,发动机,1940.0,1030.0,20210425.0,pc,cytb,pc8897_L14995-H16065_C3643.L14995.W104300885.seq,bird_strike/20210425重庆机场17个样品结果/测序结果/Cytb/良好 10个/pc8897_L14995-H16065_C3643.L14995.W104300885.seq,pc8897,81372.0,pccytb2021042581372,pc8897
CA1435,飞鸟残骸鉴定（常规）,重庆机场集团公司飞行区管理部,2021.04.25,SEQ2021042718010,2021.04.27,,2021.04.27,CA1435,2021-04-27,2021.04.27,2021.04.27,18010,雷达罩,1941.0,1014.0,20210425.0,CA,ND2,CA1435_ND2_C3643-1.L5219.W105080317.seq,bird_strike/20210425重庆机场17个样品结果/4个样品补测结果/测序结果/双峰/CA1435_ND2_C3643-1.L5219.W105080317.seq,CA1435,40942.0,CAND22021042540942,CA1435
CZ0487,飞鸟残骸鉴定（常规）,重庆机场集团公司飞行区管理部,2021.04.25,SEQ2021042767794,2021.04.27,,2021.04.27,CZ0487,2021-04-27,2021.04.27,2021.04.27,67794,起落架,1942.0,1024.0,20210425.0,CZ,COI-1,CZ0487_COI-1_C3643.COI-1-bird-F.W104290948.seq,bird_strike/20210425重庆机场17个样品结果/测序结果/COI-1/良好 10/CZ0487_COI-1_C3643.COI-1-bird-F.W104290948.seq,CZ0487,82217.0,CZCOI-12021042582217,CZ0487
PN6268,飞鸟残骸鉴定（常规）,重庆机场集团公司飞行区管理部,2021.04.25,SEQ2021042794253,2021.04.27,,2021.04.27,PN6268,2021-04-27,2021.04.27,2021.04.27,94253,雷达罩,1943.0,1012.0,20210425.0,PN,ND2,PN6268_ND2_C3643-1.L5219.W105080318.seq,bird_strike/20210425重庆机场17个样品结果/4个样品补测结果/测序结果/良好/PN6268_ND2_C3643-1.L5219.W105080318.seq,PN6268,22247.0,PNND22021042522247,PN6268
3U8182,飞鸟残骸鉴定（常规）,重庆机场集团公司飞行区管理部,2021.04.25,SEQ2021042779489,2021.04.27,,2021.04.27,3U8182,2021-04-27,2021.04.27,2021.04.27,79489,起落架,1944.0,1019.0,20210425.0,3U,COI-1,3U8182_COI-1_C3643.COI-1-bird-F.W104290960.seq,bird_strike/20210425重庆机场17个样品结果/测序结果/COI-1/良好 10/3U8182_COI-1_C3643.COI-1-bird-F.W104290960.seq,3U8182,61303.0,3UCOI-12021042561303,3U8182
3U8182,飞鸟残骸鉴定（常规）,重庆机场集团公司飞行区管理部,2021.04.25,SEQ2021042779489,2021.04.27,,2021.04.27,3U8182,2021-04-27,2021.04.27,2021.04.27,79489,起落架,1944.0,1035.0,20210425.0,3U,cytb,3U8182_L14995-H16065_C3643.L14995.W104290956.seq,bird_strike/20210425重庆机场17个样品结果/测序结果/Cytb/良好 10个/3U8182_L14995-H16065_C3643.L14995.W104290956.seq,3U8182,84861.0,3Ucytb2021042584861,3U8182
MU2261,飞鸟残骸鉴定（常规）,重庆机场集团公司飞行区管理部,2021.04.25,SEQ2021042767738,2021.04.27,,2021.04.27,MU2261,2021-04-27,2021.04.27,2021.04.27,67738,发动机,1945.0,1018.0,20210425.0,MU,COI-1,MU2261_COI-1_C3643.COI-1-bird-F.W104290966.seq,bird_strike/20210425重庆机场17个样品结果/测序结果/COI-1/良好 10/MU2261_COI-1_C3643.COI-1-bird-F.W104290966.seq,MU2261,56218.0,MUCOI-12021042556218,MU2261
MU2261,飞鸟残骸鉴定（常规）,重庆机场集团公司飞行区管理部,2021.04.25,SEQ2021042767738,2021.04.27,,2021.04.27,MU2261,2021-04-27,2021.04.27,2021.04.27,67738,发动机,1945.0,1031.0,20210425.0,MU,cytb,MU2261_L14995-H16065_C3643.L14995.W104290962.seq,bird_strike/20210425重庆机场17个样品结果/测序结果/Cytb/良好 10个/MU2261_L14995-H16065_C3643.L14995.W104290962.seq,MU2261,25938.0,MUcytb2021042525938,MU2261
OQ2136,飞鸟残骸鉴定（常规）,重庆机场集团公司飞行区管理部,2021.04.25,SEQ2021042751452,2021.04.27,,2021.04.27,OQ2136,2021-04-27,2021.04.27,2021.04.27,51452,机头,1946.0,1016.0,20210425.0,OQ,COI-1,OQ2136_COI-1_C3643.COI-1-bird-F.W104290972.seq,bird_strike/20210425重庆机场17个样品结果/测序结果/COI-1/良好 10/OQ2136_COI-1_C3643.COI-1-bird-F.W104290972.seq,OQ2136,28445.0,OQCOI-12021042528445,OQ2136
CZ8537,飞鸟残骸鉴定（常规）,重庆机场集团公司飞行区管理部,2021.04.25,SEQ2021042750254,2021.04.27,,2021.04.27,CZ8537,2021-04-27,2021.04.27,2021.04.27,50254,风挡,1947.0,1029.0,20210425.0,CZ,cytb,CZ8537_L14995-H16065_C3643.L14995.W104290974.seq,bird_strike/20210425重庆机场17个样品结果/测序结果/Cytb/良好 10个/CZ8537_L14995-H16065_C3643.L14995.W104290974.seq,CZ8537,13777.0,CZcytb2021042513777,CZ8537
PN6252,飞鸟残骸鉴定（常规）,重庆机场集团公司飞行区管理部,2021.04.25,SEQ2021042768156,2021.04.27,,2021.04.27,PN6252,2021-04-27,2021.04.27,2021.04.27,68156,机翼,1948.0,1023.0,20210425.0,PN,COI-1,PN6252_COI-1_C3643.COI-1-bird-F.W104301185.seq,bird_strike/20210425重庆机场17个样品结果/测序结果/COI-1/良好 10/PN6252_COI-1_C3643.COI-1-bird-F.W104301185.seq,PN6252,99316.0,PNCOI-12021042599316,PN6252
PN6252,飞鸟残骸鉴定（常规）,重庆机场集团公司飞行区管理部,2021.04.25,SEQ2021042768156,2021.04.27,,2021.04.27,PN6252,2021-04-27,2021.04.27,2021.04.27,68156,机翼,1948.0,1032.0,20210425.0,PN,cytb,PN6252_L14995-H16065_C3643.L14995.W104290917.seq,bird_strike/20210425重庆机场17个样品结果/测序结果/Cytb/良好 10个/PN6252_L14995-H16065_C3643.L14995.W104290917.seq,PN6252,54628.0,PNcytb2021042554628,PN6252
MU5865,飞鸟残骸鉴定（常规）,重庆机场集团公司飞行区管理部,2021.04.25,SEQ2021042720466,2021.04.27,,2021.04.27,MU5865,2021-04-27,2021.04.27,2021.04.27,20466,起落架、机头,1949.0,1033.0,20210425.0,MU,cytb,MU5865_L14995-H16065_C3643.L14995.W104300896.seq,bird_strike/20210425重庆机场17个样品结果/测序结果/Cytb/良好 10个/MU5865_L14995-H16065_C3643.L14995.W104300896.seq,MU5865,76348.0,MUcytb2021042576348,MU5865
OQ2308,飞鸟残骸鉴定（常规）,重庆机场集团公司飞行区管理部,2021.04.25,SEQ2021042760021,2021.04.27,,2021.04.27,OQ2308,2021-04-27,2021.04.27,2021.04.27,60021,发动机,1950.0,1021.0,20210425.0,OQ,COI-1,OQ2308_COI-1_C3643.COI-1-bird-F.W104290949.seq,bird_strike/20210425重庆机场17个样品结果/测序结果/COI-1/良好 10/OQ2308_COI-1_C3643.COI-1-bird-F.W104290949.seq,OQ2308,68532.0,OQCOI-12021042568532,OQ2308
OQ2308,飞鸟残骸鉴定（常规）,重庆机场集团公司飞行区管理部,2021.04.25,SEQ2021042760021,2021.04.27,,2021.04.27,OQ2308,2021-04-27,2021.04.27,2021.04.27,60021,发动机,1950.0,1034.0,20210425.0,OQ,cytb,OQ2308_L14995-H16065_C3643.L14995.W104290941.seq,bird_strike/20210425重庆机场17个样品结果/测序结果/Cytb/良好 10个/OQ2308_L14995-H16065_C3643.L14995.W104290941.seq,OQ2308,92424.0,OQcytb2021042592424,OQ2308
EU2717,飞鸟残骸鉴定（常规）,重庆机场集团公司飞行区管理部,2021.04.25,SEQ2021042761062,2021.04.27,,2021.04.27,EU2717,2021-04-27,2021.04.27,2021.04.27,61062,发动机,1951.0,1025.0,20210425.0,EU,COI-1,EU2717_COI-1_C3643.COI-1-bird-F.W104301123.seq,bird_strike/20210425重庆机场17个样品结果/测序结果/COI-1/双峰 1/EU2717_COI-1_C3643.COI-1-bird-F.W104301123.seq,EU2717,54033.0,EUCOI-12021042554033,EU2717
EU2717,飞鸟残骸鉴定（常规）,重庆机场集团公司飞行区管理部,2021.04.25,SEQ2021042761062,2021.04.27,,2021.04.27,EU2717,2021-04-27,2021.04.27,2021.04.27,61062,发动机,1951.0,1027.0,20210425.0,EU,cytb,EU2717_L14995-H16065_C3643.L14995.W104290951.seq,bird_strike/20210425重庆机场17个样品结果/测序结果/Cytb/良好 10个/EU2717_L14995-H16065_C3643.L14995.W104290951.seq,EU2717,85852.0,EUcytb2021042585852,EU2717
3U8138,飞鸟残骸鉴定（常规）,重庆机场集团公司飞行区管理部,2021.04.25,SEQ2021042783429,2021.04.27,,2021.04.27,3U8138,2021-04-27,2021.04.27,2021.04.27,83429,起落架,1952.0,1013.0,20210425.0,3U,ND2,3U8138_ND2_C3643-1.L5219.W105080319.seq,bird_strike/20210425重庆机场17个样品结果/4个样品补测结果/测序结果/双峰/3U8138_ND2_C3643-1.L5219.W105080319.seq,3U8138,39578.0,3UND22021042539578,3U8138
CZ6950,飞鸟残骸鉴定（常规）,重庆机场集团公司飞行区管理部,2021.04.25,SEQ2021042762239,2021.04.27,,2021.04.27,CZ6950,2021-04-27,2021.04.27,2021.04.27,62239,发动机,1953.0,1015.0,20210425.0,CZ,COI-1,CZ6950_COI-1_C3643.COI-1-bird-F.W104290967.seq,bird_strike/20210425重庆机场17个样品结果/测序结果/COI-1/良好 10/CZ6950_COI-1_C3643.COI-1-bird-F.W104290967.seq,CZ6950,11704.0,CZCOI-12021042511704,CZ6950
CZ6950,飞鸟残骸鉴定（常规）,重庆机场集团公司飞行区管理部,2021.04.25,SEQ2021042762239,2021.04.27,,2021.04.27,CZ6950,2021-04-27,2021.04.27,2021.04.27,62239,发动机,1953.0,1028.0,20210425.0,CZ,cytb,CZ6950_L14995-H16065_C3643.L14995.W104290963.seq,bird_strike/20210425重庆机场17个样品结果/测序结果/Cytb/良好 10个/CZ6950_L14995-H16065_C3643.L14995.W104290963.seq,CZ6950,58607.0,CZcytb2021042558607,CZ6950
G52654,飞鸟残骸鉴定（常规）,重庆机场集团公司飞行区管理部,2021.04.25,SEQ2021042756022,2021.04.27,,2021.04.27,G52654,2021-04-27,2021.04.27,2021.04.27,56022,发动机,1954.0,1017.0,20210425.0,G,COI-1,G52654_COI-1_C3643.COI-1-bird-F.W104290973.seq,bird_strike/20210425重庆机场17个样品结果/测序结果/COI-1/良好 10/G52654_COI-1_C3643.COI-1-bird-F.W104290973.seq,G52654,65708.0,GCOI-12021042565708,G52654
ZH9429,飞鸟残骸鉴定（常规）,重庆机场集团公司飞行区管理部,2021.04.25,SEQ2021042772859,2021.04.27,,2021.04.27,ZH9429,2021-04-27,2021.04.27,2021.04.27,72859,机头、机翼,1955.0,1011.0,20210425.0,ZH,ND2,ZH9429_ND2_C3643-1.L5219.W105080320.seq,bird_strike/20210425重庆机场17个样品结果/4个样品补测结果/测序结果/良好/ZH9429_ND2_C3643-1.L5219.W105080320.seq,ZH9429,34844.0,ZHND22021042534844,ZH9429
MU6996,飞鸟残骸鉴定（常规）,重庆机场集团公司飞行区管理部,2021.04.25,SEQ2021042744844,2021.04.27,,2021.04.27,MU6996,2021-04-27,2021.04.27,2021.04.27,44844,风挡,1956.0,1022.0,20210425.0,MU,COI-1,MU6996_COI-1_C3643.COI-1-bird-F.W104290927.seq,bird_strike/20210425重庆机场17个样品结果/测序结果/COI-1/良好 10/MU6996_COI-1_C3643.COI-1-bird-F.W104290927.seq,MU6996,17640.0,MUCOI-12021042517640,MU6996
MU6996,飞鸟残骸鉴定（常规）,重庆机场集团公司飞行区管理部,2021.04.25,SEQ2021042744844,2021.04.27,,2021.04.27,MU6996,2021-04-27,2021.04.27,2021.04.27,44844,风挡,1956.0,1026.0,20210425.0,MU,cytb,MU6996_L14995-H16065_C3643.L14995.W104290918.seq,bird_strike/20210425重庆机场17个样品结果/测序结果/Cytb/良好 10个/MU6996_L14995-H16065_C3643.L14995.W104290918.seq,MU6996,49374.0,MUcytb2021042549374,MU6996
ZSNT/2021/3,飞鸟残骸鉴定（常规）,南通兴东国际机场,2021.04.29,SEQ2021050150249,2021.05.01,,2021.05.01,ZSNT-2021-3,2021-05-01,2021.05.01,2021.05.01,50249,,1958.0,1037.0,20210429.0,ZSNT,COI-1,ZSNT-2021-3_COI-1_C3654.COI-1-bird-F.W105070987.seq,bird_strike/20210429南通机场2个样品检测结果/测序结果/COI-1/ZSNT-2021-3_COI-1_C3654.COI-1-bird-F.W105070987.seq,ZSNT-2021-3,19206.0,ZSNTCOI-12021042919206,ZSNT-2021-3
ZSNT/2021/3,飞鸟残骸鉴定（常规）,南通兴东国际机场,2021.04.29,SEQ2021050150249,2021.05.01,,2021.05.01,ZSNT-2021-3,2021-05-01,2021.05.01,2021.05.01,50249,,1958.0,1039.0,20210429.0,ZSNT,cytb,ZSNT-2021-3_L14995-H16065_C3654.L14995.W105070986.seq,bird_strike/20210429南通机场2个样品检测结果/测序结果/Cytb/ZSNT-2021-3_L14995-H16065_C3654.L14995.W105070986.seq,ZSNT-2021-3,64412.0,ZSNTcytb2021042964412,ZSNT-2021-3
ZBAD2021-加急1,飞鸟残骸鉴定（加急）,北京大兴国际机场,2021.04.28,SEQ2021040330543,2021.04.03,,2021.04.03,ZBAD2021-jiaji1,2021-04-03,2021.04.03,2021.04.03,30543,MU2117,1959.0,12.0,20210428.0,ZBAD,COI-1,ZBAD2021-jiaji1_COI-1_C3655.COI-1-bird-R.W105071003.seq,bird_strike/20210428北京大兴机场1个检测结果/测序结果/COI-1/ZBAD2021-jiaji1_COI-1_C3655.COI-1-bird-R.W105071003.seq,ZBAD2021-jiaji1,91829.0,ZBADCOI-12021042891829,ZBAD2021-jiaji1
ZBAD2021-加急1,飞鸟残骸鉴定（加急）,北京大兴国际机场,2021.04.28,SEQ2021040330543,2021.04.03,,2021.04.03,ZBAD2021-jiaji1,2021-04-03,2021.04.03,2021.04.03,30543,MU2117,1959.0,13.0,20210428.0,ZBAD,COI-1,ZBAD2021-jiaji1_COI-1_C3655.COI-1-bird-F.W105071002.seq,bird_strike/20210428北京大兴机场1个检测结果/测序结果/COI-1/ZBAD2021-jiaji1_COI-1_C3655.COI-1-bird-F.W105071002.seq,ZBAD2021-jiaji1,49920.0,ZBADCOI-12021042849920,ZBAD2021-jiaji1
ZBAD2021-加急1,飞鸟残骸鉴定（加急）,北京大兴国际机场,2021.04.28,SEQ2021040330543,2021.04.03,,2021.04.03,ZBAD2021-jiaji1,2021-04-03,2021.04.03,2021.04.03,30543,MU2117,1959.0,14.0,20210428.0,ZBAD,ND2,ZBAD2021-jiaji1_ND2_C3655.L5219.W105071016.seq,bird_strike/20210428北京大兴机场1个检测结果/测序结果/ND2/ZBAD2021-jiaji1_ND2_C3655.L5219.W105071016.seq,ZBAD2021-jiaji1,24682.0,ZBADND22021042824682,ZBAD2021-jiaji1
