sample_code_x,detection_items,department,order_date,order_num,report_date,conclusion,receive_date,sample_code_format,infer_receive_date,create_time,sample_date,random_num_x,event_flight,id,Unnamed: 0,date,code,gene_name,file_name,path,sample_code_y,random_num_y,data_num
ZBAD2020-322,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.09.3,SEQ2020100164158,2020.10.01,,2020.10.01,ZBAD2020-322,2020-10-01,2020.10.01,2020.10.01,64158,MU2130,1613,2043,20210324,MU,COI-1,MU2130_COI-1_C3511.COI-1-bird-F.W103240413.seq,bird_strike/20210324萧山机场1个&北京大兴机场16个样品检测结果/测序结果/COI-1/MU2130_COI-1_C3511.COI-1-bird-F.W103240413.seq,MU2130,47496,MUCOI-12021032447496
ZBAD2020-322,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.09.3,SEQ2020100164158,2020.10.01,,2020.10.01,ZBAD2020-322,2020-10-01,2020.10.01,2020.10.01,64158,MU2130,1613,2055,20210324,MU,cytb,MU2130_L14995-H16065_C3511.L14995.W103240415.seq,bird_strike/20210324萧山机场1个&北京大兴机场16个样品检测结果/测序结果/Cytb/MU2130_L14995-H16065_C3511.L14995.W103240415.seq,MU2130,92082,MUcytb2021032492082
ZBAD2020-330,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.09.3,SEQ2020100157608,2020.10.01,,2020.10.01,ZBAD2020-330,2020-10-01,2020.10.01,2020.10.01,57608,NS8028,1621,297,20200825,NS,cytb,NS8028_L14995-H16065_C2790.L14995.PW009030767.seq,bird_strike/20200825&0828&0831常州机场3个&大兴机场36个&萧山机场3个加急样品结果/测序结果/Cytb/良好/NS8028_L14995-H16065_C2790.L14995.PW009030767.seq,NS8028,10806,NScytb2020082510806
ZBAD2020-376,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.10.13,SEQ2020101549497,2020.10.15,,2020.10.15,ZBAD2020-376,2020-10-15,2020.10.15,2020.10.15,49497,NS8028,1676,297,20200825,NS,cytb,NS8028_L14995-H16065_C2790.L14995.PW009030767.seq,bird_strike/20200825&0828&0831常州机场3个&大兴机场36个&萧山机场3个加急样品结果/测序结果/Cytb/良好/NS8028_L14995-H16065_C2790.L14995.PW009030767.seq,NS8028,10806,NScytb2020082510806
ZBAD2020-380,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.10.13,SEQ2020101515280,2020.10.15,,2020.10.15,ZBAD2020-380,2020-10-15,2020.10.15,2020.10.15,15280,NS8028,1680,297,20200825,NS,cytb,NS8028_L14995-H16065_C2790.L14995.PW009030767.seq,bird_strike/20200825&0828&0831常州机场3个&大兴机场36个&萧山机场3个加急样品结果/测序结果/Cytb/良好/NS8028_L14995-H16065_C2790.L14995.PW009030767.seq,NS8028,10806,NScytb2020082510806
ZBAD2020-396,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.10.22,SEQ2020102690524,2020.10.26,,2020.10.26,ZBAD2020-396,2020-10-26,2020.10.26,2020.10.26,90524,NS8028,1705,297,20200825,NS,cytb,NS8028_L14995-H16065_C2790.L14995.PW009030767.seq,bird_strike/20200825&0828&0831常州机场3个&大兴机场36个&萧山机场3个加急样品结果/测序结果/Cytb/良好/NS8028_L14995-H16065_C2790.L14995.PW009030767.seq,NS8028,10806,NScytb2020082510806
ZBAD2020-433,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.10.28,SEQ2020110222594,2020.11.02,,2020.11.02,ZBAD2020-433,2020-11-02,2020.11.02,2020.11.02,22594,NS8028,1776,297,20200825,NS,cytb,NS8028_L14995-H16065_C2790.L14995.PW009030767.seq,bird_strike/20200825&0828&0831常州机场3个&大兴机场36个&萧山机场3个加急样品结果/测序结果/Cytb/良好/NS8028_L14995-H16065_C2790.L14995.PW009030767.seq,NS8028,10806,NScytb2020082510806
ZBAD2020-438,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.10.28,SEQ2020110244384,2020.11.02,,2020.11.02,ZBAD2020-438,2020-11-02,2020.11.02,2020.11.02,44384,NS8028,1781,297,20200825,NS,cytb,NS8028_L14995-H16065_C2790.L14995.PW009030767.seq,bird_strike/20200825&0828&0831常州机场3个&大兴机场36个&萧山机场3个加急样品结果/测序结果/Cytb/良好/NS8028_L14995-H16065_C2790.L14995.PW009030767.seq,NS8028,10806,NScytb2020082510806
ZBAD2020-333,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.09.3,SEQ2020100118297,2020.10.01,,2020.10.01,ZBAD2020-333,2020-10-01,2020.10.01,2020.10.01,18297,MF8147,1624,1584,20200905,MF,cytb,MF8147_L14995-H16065_C2842.L14995.PW009170216.seq,bird_strike/20200905北京大兴机场64个样品结果/测序结果/cytb/双峰/MF8147_L14995-H16065_C2842.L14995.PW009170216.seq,MF8147,65573,MFcytb2020090565573
ZBAD2020-338,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.09.3,SEQ2020100197911,2020.10.01,,2020.10.01,ZBAD2020-338,2020-10-01,2020.10.01,2020.10.01,97911,KN2912,1629,256,20200825,KN,COI-1,KN2912_COI-1_C2790.COI-1-bird-F.PW009030673.seq,bird_strike/20200825&0828&0831常州机场3个&大兴机场36个&萧山机场3个加急样品结果/测序结果/COI-1/KN2912_COI-1_C2790.COI-1-bird-F.PW009030673.seq,KN2912,21472,KNCOI-12020082521472
ZBAD2020-338,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.09.3,SEQ2020100197911,2020.10.01,,2020.10.01,ZBAD2020-338,2020-10-01,2020.10.01,2020.10.01,97911,KN2912,1629,279,20200825,KN,cytb,KN2912_L14995-H16065_C2790.L14995.PW009030777.seq,bird_strike/20200825&0828&0831常州机场3个&大兴机场36个&萧山机场3个加急样品结果/测序结果/Cytb/良好/KN2912_L14995-H16065_C2790.L14995.PW009030777.seq,KN2912,10816,KNcytb2020082510816
ZBAD2020-338,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.09.3,SEQ2020100197911,2020.10.01,,2020.10.01,ZBAD2020-338,2020-10-01,2020.10.01,2020.10.01,97911,KN2912,1629,2533,20200825,KN,COI-1,KN2912_COI-1_C2777.COI-1-bird-F.PW009010528.seq,bird_strike/20200825&0826萧山机场4个&北京大兴机场44个样品结果/测序结果/COI-1/良好/KN2912_COI-1_C2777.COI-1-bird-F.PW009010528.seq,KN2912,53684,KNCOI-12020082553684
ZBAD2020-338,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.09.3,SEQ2020100197911,2020.10.01,,2020.10.01,ZBAD2020-338,2020-10-01,2020.10.01,2020.10.01,97911,KN2912,1629,2548,20200825,KN,cytb,KN2912_L14995-H16065_C2777.L14995.PW009010948.seq,bird_strike/20200825&0826萧山机场4个&北京大兴机场44个样品结果/测序结果/Cytb/良好/KN2912_L14995-H16065_C2777.L14995.PW009010948.seq,KN2912,63019,KNcytb2020082563019
ZBAD2020-342,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.09.3,SEQ2020100191846,2020.10.01,,2020.10.01,ZBAD2020-342,2020-10-01,2020.10.01,2020.10.01,91846,CA1456,1633,2041,20210324,CA,COI-1,CA1456_COI-1_C3511.COI-1-bird-F.W103240421.seq,bird_strike/20210324萧山机场1个&北京大兴机场16个样品检测结果/测序结果/COI-1/CA1456_COI-1_C3511.COI-1-bird-F.W103240421.seq,CA1456,93976,CACOI-12021032493976
ZBAD2020-425,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.10.28,SEQ2020110243315,2020.11.02,,2020.11.02,ZBAD2020-425,2020-11-02,2020.11.02,2020.11.02,43315,CA1456,1768,2041,20210324,CA,COI-1,CA1456_COI-1_C3511.COI-1-bird-F.W103240421.seq,bird_strike/20210324萧山机场1个&北京大兴机场16个样品检测结果/测序结果/COI-1/CA1456_COI-1_C3511.COI-1-bird-F.W103240421.seq,CA1456,93976,CACOI-12021032493976
ZBAD2020-346,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.09.3,SEQ2020100118872,2020.10.01,,2020.10.01,ZBAD2020-346,2020-10-01,2020.10.01,2020.10.01,18872,KN5760,1637,1579,20200905,KN,cytb,KN5760_L14995-H16065_C2842.L14995.PW009170209.seq,bird_strike/20200905北京大兴机场64个样品结果/测序结果/cytb/良好/KN5760_L14995-H16065_C2842.L14995.PW009170209.seq,KN5760,75931,KNcytb2020090575931
ZBAD2020-356,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.09.3,SEQ2020100120243,2020.10.01,,2020.10.01,ZBAD2020-356,2020-10-01,2020.10.01,2020.10.01,20243,KN5326,1647,1558,20200905,KN,cytb,KN5326_L14995-H16065_C2842.L14995.PW009170201.seq,bird_strike/20200905北京大兴机场64个样品结果/测序结果/cytb/良好/KN5326_L14995-H16065_C2842.L14995.PW009170201.seq,KN5326,31709,KNcytb2020090531709
ZBAD2020-356,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.09.3,SEQ2020100120243,2020.10.01,,2020.10.01,ZBAD2020-356,2020-10-01,2020.10.01,2020.10.01,20243,KN5326,1647,1593,20200905,KN,COI-1,KN5326_COI-1_C2842.COI-1-bird-F.PW009170137.seq,bird_strike/20200905北京大兴机场64个样品结果/测序结果/COI-1/良好/KN5326_COI-1_C2842.COI-1-bird-F.PW009170137.seq,KN5326,62517,KNCOI-12020090562517
ZBAD2020-361,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.09.3,SEQ2020100175946,2020.10.01,,2020.10.01,ZBAD2020-361,2020-10-01,2020.10.01,2020.10.01,75946,KN5812,1652,1548,20200905,KN,cytb,KN5812_L14995-H16065_C2842.L14995.PW009170177.seq,bird_strike/20200905北京大兴机场64个样品结果/测序结果/cytb/良好/KN5812_L14995-H16065_C2842.L14995.PW009170177.seq,KN5812,39174,KNcytb2020090539174
ZBAD2020-361,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.09.3,SEQ2020100175946,2020.10.01,,2020.10.01,ZBAD2020-361,2020-10-01,2020.10.01,2020.10.01,75946,KN5812,1652,1628,20200905,KN,COI-1,KN5812_COI-1_C2842.COI-1-bird-F.PW009170113.seq,bird_strike/20200905北京大兴机场64个样品结果/测序结果/COI-1/良好/KN5812_COI-1_C2842.COI-1-bird-F.PW009170113.seq,KN5812,36139,KNCOI-12020090536139
ZBAD2020-361,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.09.3,SEQ2020100175946,2020.10.01,,2020.10.01,ZBAD2020-361,2020-10-01,2020.10.01,2020.10.01,75946,KN5812,1652,2546,20200825,KN,cytb,KN5812_L14995-H16065_C2777.L14995.PW009022091.seq,bird_strike/20200825&0826萧山机场4个&北京大兴机场44个样品结果/测序结果/Cytb/良好/KN5812_L14995-H16065_C2777.L14995.PW009022091.seq,KN5812,33519,KNcytb2020082533519
ZBAD2020-389,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.10.13,SEQ2020101588825,2020.10.15,,2020.10.15,ZBAD2020-389,2020-10-15,2020.10.15,2020.10.15,88825,KN5812,1689,1548,20200905,KN,cytb,KN5812_L14995-H16065_C2842.L14995.PW009170177.seq,bird_strike/20200905北京大兴机场64个样品结果/测序结果/cytb/良好/KN5812_L14995-H16065_C2842.L14995.PW009170177.seq,KN5812,39174,KNcytb2020090539174
ZBAD2020-389,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.10.13,SEQ2020101588825,2020.10.15,,2020.10.15,ZBAD2020-389,2020-10-15,2020.10.15,2020.10.15,88825,KN5812,1689,1628,20200905,KN,COI-1,KN5812_COI-1_C2842.COI-1-bird-F.PW009170113.seq,bird_strike/20200905北京大兴机场64个样品结果/测序结果/COI-1/良好/KN5812_COI-1_C2842.COI-1-bird-F.PW009170113.seq,KN5812,36139,KNCOI-12020090536139
ZBAD2020-389,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.10.13,SEQ2020101588825,2020.10.15,,2020.10.15,ZBAD2020-389,2020-10-15,2020.10.15,2020.10.15,88825,KN5812,1689,2546,20200825,KN,cytb,KN5812_L14995-H16065_C2777.L14995.PW009022091.seq,bird_strike/20200825&0826萧山机场4个&北京大兴机场44个样品结果/测序结果/Cytb/良好/KN5812_L14995-H16065_C2777.L14995.PW009022091.seq,KN5812,33519,KNcytb2020082533519
ZBAD2020-398,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.10.22,SEQ2020102699982,2020.10.26,,2020.10.26,ZBAD2020-398,2020-10-26,2020.10.26,2020.10.26,99982,KN5812,1707,1548,20200905,KN,cytb,KN5812_L14995-H16065_C2842.L14995.PW009170177.seq,bird_strike/20200905北京大兴机场64个样品结果/测序结果/cytb/良好/KN5812_L14995-H16065_C2842.L14995.PW009170177.seq,KN5812,39174,KNcytb2020090539174
ZBAD2020-398,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.10.22,SEQ2020102699982,2020.10.26,,2020.10.26,ZBAD2020-398,2020-10-26,2020.10.26,2020.10.26,99982,KN5812,1707,1628,20200905,KN,COI-1,KN5812_COI-1_C2842.COI-1-bird-F.PW009170113.seq,bird_strike/20200905北京大兴机场64个样品结果/测序结果/COI-1/良好/KN5812_COI-1_C2842.COI-1-bird-F.PW009170113.seq,KN5812,36139,KNCOI-12020090536139
ZBAD2020-398,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.10.22,SEQ2020102699982,2020.10.26,,2020.10.26,ZBAD2020-398,2020-10-26,2020.10.26,2020.10.26,99982,KN5812,1707,2546,20200825,KN,cytb,KN5812_L14995-H16065_C2777.L14995.PW009022091.seq,bird_strike/20200825&0826萧山机场4个&北京大兴机场44个样品结果/测序结果/Cytb/良好/KN5812_L14995-H16065_C2777.L14995.PW009022091.seq,KN5812,33519,KNcytb2020082533519
ZBAD2021-43,飞鸟残骸鉴定（常规）,北京大兴国际机场,2021.04.16,SEQ2021041919143,2021.04.19,,2021.04.19,ZBAD2021-43,2021-04-19,2021.04.19,2021.04.19,19143,KN5812,1921,1548,20200905,KN,cytb,KN5812_L14995-H16065_C2842.L14995.PW009170177.seq,bird_strike/20200905北京大兴机场64个样品结果/测序结果/cytb/良好/KN5812_L14995-H16065_C2842.L14995.PW009170177.seq,KN5812,39174,KNcytb2020090539174
ZBAD2021-43,飞鸟残骸鉴定（常规）,北京大兴国际机场,2021.04.16,SEQ2021041919143,2021.04.19,,2021.04.19,ZBAD2021-43,2021-04-19,2021.04.19,2021.04.19,19143,KN5812,1921,1628,20200905,KN,COI-1,KN5812_COI-1_C2842.COI-1-bird-F.PW009170113.seq,bird_strike/20200905北京大兴机场64个样品结果/测序结果/COI-1/良好/KN5812_COI-1_C2842.COI-1-bird-F.PW009170113.seq,KN5812,36139,KNCOI-12020090536139
ZBAD2021-43,飞鸟残骸鉴定（常规）,北京大兴国际机场,2021.04.16,SEQ2021041919143,2021.04.19,,2021.04.19,ZBAD2021-43,2021-04-19,2021.04.19,2021.04.19,19143,KN5812,1921,2546,20200825,KN,cytb,KN5812_L14995-H16065_C2777.L14995.PW009022091.seq,bird_strike/20200825&0826萧山机场4个&北京大兴机场44个样品结果/测序结果/Cytb/良好/KN5812_L14995-H16065_C2777.L14995.PW009022091.seq,KN5812,33519,KNcytb2020082533519
ZBAD2021-87,飞鸟残骸鉴定（常规）,北京大兴国际机场,2021.05.07,SEQ2021050910592,2021.05.09,,2021.05.09,ZBAD2021-87,2021-05-09,2021.05.09,2021.05.09,10592,KN5812,1988,1548,20200905,KN,cytb,KN5812_L14995-H16065_C2842.L14995.PW009170177.seq,bird_strike/20200905北京大兴机场64个样品结果/测序结果/cytb/良好/KN5812_L14995-H16065_C2842.L14995.PW009170177.seq,KN5812,39174,KNcytb2020090539174
ZBAD2021-87,飞鸟残骸鉴定（常规）,北京大兴国际机场,2021.05.07,SEQ2021050910592,2021.05.09,,2021.05.09,ZBAD2021-87,2021-05-09,2021.05.09,2021.05.09,10592,KN5812,1988,1628,20200905,KN,COI-1,KN5812_COI-1_C2842.COI-1-bird-F.PW009170113.seq,bird_strike/20200905北京大兴机场64个样品结果/测序结果/COI-1/良好/KN5812_COI-1_C2842.COI-1-bird-F.PW009170113.seq,KN5812,36139,KNCOI-12020090536139
ZBAD2021-87,飞鸟残骸鉴定（常规）,北京大兴国际机场,2021.05.07,SEQ2021050910592,2021.05.09,,2021.05.09,ZBAD2021-87,2021-05-09,2021.05.09,2021.05.09,10592,KN5812,1988,2546,20200825,KN,cytb,KN5812_L14995-H16065_C2777.L14995.PW009022091.seq,bird_strike/20200825&0826萧山机场4个&北京大兴机场44个样品结果/测序结果/Cytb/良好/KN5812_L14995-H16065_C2777.L14995.PW009022091.seq,KN5812,33519,KNcytb2020082533519
ZBAD2020-367,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.10.13,SEQ2020101557335,2020.10.15,,2020.10.15,ZBAD2020-367,2020-10-15,2020.10.15,2020.10.15,57335,KN2922,1667,1875,20200910,KN,cytb,KN2922_L14995-H16065_C2843.L14995.PW009170305.seq,bird_strike/20200910北京大兴机场48个&常州机场2个样品结果/测序结果/cytb/良好/KN2922_L14995-H16065_C2843.L14995.PW009170305.seq,KN2922,26641,KNcytb2020091026641
ZBAD2020-367,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.10.13,SEQ2020101557335,2020.10.15,,2020.10.15,ZBAD2020-367,2020-10-15,2020.10.15,2020.10.15,57335,KN2922,1667,1908,20200910,KN,COI-1,KN2922_COI-1_C2843.COI-1-bird-F.PW009170261.seq,bird_strike/20200910北京大兴机场48个&常州机场2个样品结果/测序结果/COI-1/良好/KN2922_COI-1_C2843.COI-1-bird-F.PW009170261.seq,KN2922,47355,KNCOI-12020091047355
ZBAD2021-49,飞鸟残骸鉴定（常规）,北京大兴国际机场,2021.04.16,SEQ2021041944588,2021.04.19,,2021.04.19,ZBAD2021-49,2021-04-19,2021.04.19,2021.04.19,44588,KN2922,1927,1875,20200910,KN,cytb,KN2922_L14995-H16065_C2843.L14995.PW009170305.seq,bird_strike/20200910北京大兴机场48个&常州机场2个样品结果/测序结果/cytb/良好/KN2922_L14995-H16065_C2843.L14995.PW009170305.seq,KN2922,26641,KNcytb2020091026641
ZBAD2021-49,飞鸟残骸鉴定（常规）,北京大兴国际机场,2021.04.16,SEQ2021041944588,2021.04.19,,2021.04.19,ZBAD2021-49,2021-04-19,2021.04.19,2021.04.19,44588,KN2922,1927,1908,20200910,KN,COI-1,KN2922_COI-1_C2843.COI-1-bird-F.PW009170261.seq,bird_strike/20200910北京大兴机场48个&常州机场2个样品结果/测序结果/COI-1/良好/KN2922_COI-1_C2843.COI-1-bird-F.PW009170261.seq,KN2922,47355,KNCOI-12020091047355
ZBAD2020-379,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.10.13,SEQ2020101598500,2020.10.15,,2020.10.15,ZBAD2020-379,2020-10-15,2020.10.15,2020.10.15,98500,KN5770,1679,271,20200825,KN,COI-1,KN5770_COI-1_C2790.COI-1-bird-F.PW009030686.seq,bird_strike/20200825&0828&0831常州机场3个&大兴机场36个&萧山机场3个加急样品结果/测序结果/COI-1/KN5770_COI-1_C2790.COI-1-bird-F.PW009030686.seq,KN5770,85314,KNCOI-12020082585314
ZBAD2020-379,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.10.13,SEQ2020101598500,2020.10.15,,2020.10.15,ZBAD2020-379,2020-10-15,2020.10.15,2020.10.15,98500,KN5770,1679,292,20200825,KN,cytb,KN5770_L14995-H16065_C2790.L14995.PW009030796.seq,bird_strike/20200825&0828&0831常州机场3个&大兴机场36个&萧山机场3个加急样品结果/测序结果/Cytb/良好/KN5770_L14995-H16065_C2790.L14995.PW009030796.seq,KN5770,40897,KNcytb2020082540897
ZBAD2020-379,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.10.13,SEQ2020101598500,2020.10.15,,2020.10.15,ZBAD2020-379,2020-10-15,2020.10.15,2020.10.15,98500,KN5770,1679,1605,20200905,KN,COI-1,KN5770_COI-1_C2842.COI-1-bird-F.PW009170149.seq,bird_strike/20200905北京大兴机场64个样品结果/测序结果/COI-1/良好/KN5770_COI-1_C2842.COI-1-bird-F.PW009170149.seq,KN5770,93191,KNCOI-12020090593191
ZBAD2020-379,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.10.13,SEQ2020101598500,2020.10.15,,2020.10.15,ZBAD2020-379,2020-10-15,2020.10.15,2020.10.15,98500,KN5770,1679,1879,20200910,KN,cytb,KN5770_L14995-H16065_C2843.L14995.PW009170291.seq,bird_strike/20200910北京大兴机场48个&常州机场2个样品结果/测序结果/cytb/良好/KN5770_L14995-H16065_C2843.L14995.PW009170291.seq,KN5770,37107,KNcytb2020091037107
ZBAD2020-379,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.10.13,SEQ2020101598500,2020.10.15,,2020.10.15,ZBAD2020-379,2020-10-15,2020.10.15,2020.10.15,98500,KN5770,1679,1903,20200910,KN,COI-1,KN5770_COI-1_C2843.COI-1-bird-F.PW009170247.seq,bird_strike/20200910北京大兴机场48个&常州机场2个样品结果/测序结果/COI-1/良好/KN5770_COI-1_C2843.COI-1-bird-F.PW009170247.seq,KN5770,82587,KNCOI-12020091082587
ZBAD2020-379,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.10.13,SEQ2020101598500,2020.10.15,,2020.10.15,ZBAD2020-379,2020-10-15,2020.10.15,2020.10.15,98500,KN5770,1679,2522,20200825,KN,COI-1,KN5770_COI-1_C2777.COI-1-bird-F.PW009010509.seq,bird_strike/20200825&0826萧山机场4个&北京大兴机场44个样品结果/测序结果/COI-1/良好/KN5770_COI-1_C2777.COI-1-bird-F.PW009010509.seq,KN5770,89961,KNCOI-12020082589961
ZBAD2020-379,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.10.13,SEQ2020101598500,2020.10.15,,2020.10.15,ZBAD2020-379,2020-10-15,2020.10.15,2020.10.15,98500,KN5770,1679,2554,20200825,KN,cytb,KN5770_L14995-H16065_C2777.L14995.PW009010959.seq,bird_strike/20200825&0826萧山机场4个&北京大兴机场44个样品结果/测序结果/Cytb/良好/KN5770_L14995-H16065_C2777.L14995.PW009010959.seq,KN5770,50481,KNcytb2020082550481
ZBAD2020-399,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.10.22,SEQ2020102697336,2020.10.26,,2020.10.26,ZBAD2020-399,2020-10-26,2020.10.26,2020.10.26,97336,KN5770,1708,271,20200825,KN,COI-1,KN5770_COI-1_C2790.COI-1-bird-F.PW009030686.seq,bird_strike/20200825&0828&0831常州机场3个&大兴机场36个&萧山机场3个加急样品结果/测序结果/COI-1/KN5770_COI-1_C2790.COI-1-bird-F.PW009030686.seq,KN5770,85314,KNCOI-12020082585314
ZBAD2020-399,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.10.22,SEQ2020102697336,2020.10.26,,2020.10.26,ZBAD2020-399,2020-10-26,2020.10.26,2020.10.26,97336,KN5770,1708,292,20200825,KN,cytb,KN5770_L14995-H16065_C2790.L14995.PW009030796.seq,bird_strike/20200825&0828&0831常州机场3个&大兴机场36个&萧山机场3个加急样品结果/测序结果/Cytb/良好/KN5770_L14995-H16065_C2790.L14995.PW009030796.seq,KN5770,40897,KNcytb2020082540897
ZBAD2020-399,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.10.22,SEQ2020102697336,2020.10.26,,2020.10.26,ZBAD2020-399,2020-10-26,2020.10.26,2020.10.26,97336,KN5770,1708,1605,20200905,KN,COI-1,KN5770_COI-1_C2842.COI-1-bird-F.PW009170149.seq,bird_strike/20200905北京大兴机场64个样品结果/测序结果/COI-1/良好/KN5770_COI-1_C2842.COI-1-bird-F.PW009170149.seq,KN5770,93191,KNCOI-12020090593191
ZBAD2020-399,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.10.22,SEQ2020102697336,2020.10.26,,2020.10.26,ZBAD2020-399,2020-10-26,2020.10.26,2020.10.26,97336,KN5770,1708,1879,20200910,KN,cytb,KN5770_L14995-H16065_C2843.L14995.PW009170291.seq,bird_strike/20200910北京大兴机场48个&常州机场2个样品结果/测序结果/cytb/良好/KN5770_L14995-H16065_C2843.L14995.PW009170291.seq,KN5770,37107,KNcytb2020091037107
ZBAD2020-399,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.10.22,SEQ2020102697336,2020.10.26,,2020.10.26,ZBAD2020-399,2020-10-26,2020.10.26,2020.10.26,97336,KN5770,1708,1903,20200910,KN,COI-1,KN5770_COI-1_C2843.COI-1-bird-F.PW009170247.seq,bird_strike/20200910北京大兴机场48个&常州机场2个样品结果/测序结果/COI-1/良好/KN5770_COI-1_C2843.COI-1-bird-F.PW009170247.seq,KN5770,82587,KNCOI-12020091082587
ZBAD2020-399,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.10.22,SEQ2020102697336,2020.10.26,,2020.10.26,ZBAD2020-399,2020-10-26,2020.10.26,2020.10.26,97336,KN5770,1708,2522,20200825,KN,COI-1,KN5770_COI-1_C2777.COI-1-bird-F.PW009010509.seq,bird_strike/20200825&0826萧山机场4个&北京大兴机场44个样品结果/测序结果/COI-1/良好/KN5770_COI-1_C2777.COI-1-bird-F.PW009010509.seq,KN5770,89961,KNCOI-12020082589961
ZBAD2020-399,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.10.22,SEQ2020102697336,2020.10.26,,2020.10.26,ZBAD2020-399,2020-10-26,2020.10.26,2020.10.26,97336,KN5770,1708,2554,20200825,KN,cytb,KN5770_L14995-H16065_C2777.L14995.PW009010959.seq,bird_strike/20200825&0826萧山机场4个&北京大兴机场44个样品结果/测序结果/Cytb/良好/KN5770_L14995-H16065_C2777.L14995.PW009010959.seq,KN5770,50481,KNcytb2020082550481
ZBAD2020-400,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.10.22,SEQ2020102652081,2020.10.26,,2020.10.26,ZBAD2020-400,2020-10-26,2020.10.26,2020.10.26,52081,CZ6160,1709,254,20200825,CZ,COI-1,CZ6160_COI-1_C2790.COI-1-bird-F.PW009030652.seq,bird_strike/20200825&0828&0831常州机场3个&大兴机场36个&萧山机场3个加急样品结果/测序结果/COI-1/CZ6160_COI-1_C2790.COI-1-bird-F.PW009030652.seq,CZ6160,74136,CZCOI-12020082574136
ZBAD2020-400,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.10.22,SEQ2020102652081,2020.10.26,,2020.10.26,ZBAD2020-400,2020-10-26,2020.10.26,2020.10.26,52081,CZ6160,1709,282,20200825,CZ,cytb,CZ6160_L14995-H16065_C2790.L14995.PW009030746.seq,bird_strike/20200825&0828&0831常州机场3个&大兴机场36个&萧山机场3个加急样品结果/测序结果/Cytb/良好/CZ6160_L14995-H16065_C2790.L14995.PW009030746.seq,CZ6160,44473,CZcytb2020082544473
ZBAD2020-424,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.10.28,SEQ2020110229262,2020.11.02,,2020.11.02,ZBAD2020-424,2020-11-02,2020.11.02,2020.11.02,29262,CZ6160,1767,254,20200825,CZ,COI-1,CZ6160_COI-1_C2790.COI-1-bird-F.PW009030652.seq,bird_strike/20200825&0828&0831常州机场3个&大兴机场36个&萧山机场3个加急样品结果/测序结果/COI-1/CZ6160_COI-1_C2790.COI-1-bird-F.PW009030652.seq,CZ6160,74136,CZCOI-12020082574136
